2636,753,Tran Woods,68,F,Saudi,89867,0
2637,397,Wilber Shaffer,51,M,Colombian,195196,3
2638,248,Jodee Marquez,22,F,Irish,641480,2
2639,119,Saul Green,24,M,Romanian,607393,3
2640,31,Delora Pugh,42,F,Danish,476353,5
2641,518,Nicolas Maxwell,39,M,Saudi,228512,3
2642,822,Leida Barlow,44,F,Latvian,904711,2
2643,660,Beau Gray,38,M,Egyptian,394164,4
2644,375,Tora Chavez,64,F,Ecuadorian,131286,1
2645,561,Thomas Woods,24,M,Irish,300340,5
2646,649,Stephnie Watkins,51,F,Latvian,978398,3
2647,12,Deshawn Morrison,30,M,Jordanian,898119,1
2648,814,Bula Donovan,45,F,British,13414,2
2649,123,Raul Conner,65,M,Finnish,180245,0
2650,727,Gregory Cleveland,29,F,Chinese,666168,1
2651,587,Williams Davis,66,M,Greek,524321,0
2652,603,Josphine Jefferson,27,F,Belgian,945126,0
2653,96,Tod Gray,46,M,Polish,333394,0
2654,521,Monnie Mccray,53,F,Jordanian,23986,2
2655,368,Albert Buchanan,35,M,Spanish,243486,3
2656,852,Larae Love,47,F,Mexican,999423,3
2657,488,Haywood Mcbride,33,M,Iranian,691899,5
2658,928,Arianne Mendez,60,F,Belgian,650421,3
2659,284,Federico Bridges,50,M,Italian,378556,1
2660,272,Keitha Britt,24,F,Swiss,52246,5
2661,349,Cletus Mayo,49,M,Chinese,48629,4
2662,404,Melissia Tanner,64,F,Latvian,525427,0
2663,186,Walter Monroe,38,M,Salvadorian,794259,4
2664,10,Yon Mccullough,30,F,Costa Rican,377987,2
2665,943,Forest Mccray,29,M,Belgian,695045,2
2666,62,Kizzie Ingram,59,F,Chinese,12045,2
2667,516,Edwardo Franks,55,M,Saudi,625126,0
2668,822,Jone Gordon,67,F,Portuguese,160373,2
2669,190,Nolan Nieves,18,M,Jordanian,804656,4
2670,77,Anika Tate,34,F,Cuban,235292,1
2671,72,Eric Roman,68,M,Ukrainian,255053,3
2672,710,Lonna Barry,43,F,Dutch,66584,1
2673,677,Darren Mathis,19,M,Chinese,89095,1
2674,634,Sandie Glenn,33,F,Egyptian,31445,5
2675,498,Tuan Newman,59,M,Ethiopian,631683,5
2676,671,Raeann Mccullough,22,F,Spanish,186794,0
2677,669,Merlin Reid,32,M,Swiss,280330,3
2678,637,Deeann Petty,19,F,Uruguayan,419630,3
2679,859,Chase Irwin,38,M,Venezuelan,891214,0
2680,339,Crysta Martin,47,F,Danish,582132,3
2681,300,Carroll Daniel,23,M,Dominican,820646,0
2682,746,Gia Burch,39,F,Cuban,748580,1
2683,454,Earl Kaufman,21,M,Iranian,365752,0
2684,561,Lanell Fischer,65,F,Swedish,864484,1
2685,747,Jerrell Rojas,45,M,Latvian,68552,5
2686,414,Man Travis,61,F,Afghan,257670,1
2687,101,Shad Hardy,59,M,Portuguese,752999,5
2688,434,Mila Dale,25,F,Greek,876008,4
2689,779,Fredrick Horne,45,M,Dominican,282313,4
2690,300,Karry Cohen,59,F,Cambodian,439704,1
2691,125,Chong Schroeder,47,M,Finnish,394330,2
2692,180,Ranee Bruce,31,F,Finnish,878010,5
2693,78,Dewey Boyer,37,M,Jordanian,747285,0
2694,909,Bernetta Riley,25,F,Portuguese,813946,0
2695,830,Lindsay Tillman,53,M,Irish,649455,4
2696,540,Dierdre Zimmerman,24,F,English,699164,3
2697,890,Byron Hansen,21,M,Cambodian,431667,4
2698,728,Albert Cline,41,F,Salvadorian,716522,3
2699,296,Giovanni Lawson,26,M,Ethiopian,775207,0
2700,795,Yuonne Hull,39,F,Afghan,585447,5
2701,869,Albert Tillman,25,M,Spanish,781204,4
2702,784,Bibi Rojas,55,F,Belgian,712563,4
2703,844,Darrick Collins,25,M,Ethiopian,721277,4
2704,287,Drucilla Farrell,55,F,Guatemalan,651250,5
2705,188,Normand Glover,55,M,Colombian,212575,0
2706,705,Trinity Crane,43,F,Canadian,36618,4
2707,473,Kurtis Frost,62,M,Jordanian,48479,2
2708,435,Caron Mcleod,68,F,Polish,573089,3
2709,670,Hector Horne,70,M,Guatemalan,913628,4
2710,948,Marybelle Dillard,50,F,Portuguese,760384,1
2711,951,Emery Torres,34,M,Irish,874143,2
2712,285,Marget Avery,48,F,Estonian,934464,3
2713,289,Emerson Day,45,M,Canadian,20980,1
2714,959,Hsiu Franco,51,F,British,558858,5
2715,432,Weldon Stephenson,36,M,Finnish,338820,5
2716,337,Yun Fry,70,F,Ecuadorian,721703,1
2717,261,Frederic Hart,46,M,Argentinian,293462,5
2718,922,Tiesha Foley,46,F,Ukrainian,690452,0
2719,314,Marty Gallagher,20,M,Mexican,563323,0
2720,906,Louetta Ortiz,52,F,Bolivian,205055,2
2721,904,Ben Chase,54,M,Finnish,691358,0
2722,247,Suzann Guy,44,F,Spanish,450037,5
2723,180,Jonas Sawyer,59,M,Ukrainian,796403,0
2724,693,Lyndia Mckee,38,F,Australian,27685,2
2725,647,Hung Hardy,48,M,Guatemalan,346005,2
2726,846,Creola Jarvis,63,F,Swedish,228180,2
2727,415,Dominick Merritt,36,M,British,733269,0
2728,81,Flo Drake,31,F,Belgian,960754,0
2729,698,Damion Flowers,21,M,Spanish,809502,0
2730,367,Keith Hobbs,29,F,Mexican,204914,1
2731,64,Owen Hoover,39,M,Cambodian,595209,4
2732,798,Jamey White,27,F,Greek,524231,2
2733,834,Earle Ward,52,M,Iranian,712205,3
2734,132,Glynda Wilkinson,60,F,Portuguese,854775,3
2735,12,Burton Harvey,50,M,Cameroonian,47471,5
2736,852,Ceola Gentry,69,F,Cuban,895318,0
2737,100,Isaias Holmes,67,M,Swedish,448847,5
2738,582,Joana Houston,61,F,Mexican,637584,0
2739,916,Boris Valdez,50,M,Greek,959770,4
2740,442,Tula Randall,54,F,Venezuelan,457698,4
2741,555,Allen Byers,40,M,Ethiopian,588972,1
2742,886,Nida Anderson,60,F,Taiwanese,935781,0
2743,864,Doyle Goff,21,M,English,327069,5
2744,544,Earlie Fitzpatrick,53,F,Chilean,482744,3
2745,91,Jefferson Mendez,48,M,Afghan,698362,2
2746,678,Madalene Cooper,47,F,Puerto Rican,275992,2
2747,285,Silas Park,29,M,Finnish,523138,0
2748,995,Eufemia Mendoza,27,F,Cambodian,299416,1
2749,275,Blair Wolf,59,M,Cuban,817475,0
2750,202,Velvet Kinney,37,F,Afghan,980028,5
2751,380,Danilo Gonzales,18,M,English,60071,4
2752,144,Cordie Hicks,58,F,Finnish,492401,3
2753,827,Taylor Davenport,50,M,Swiss,97440,4
2754,965,Darcey Robertson,54,F,Russian,899377,1
2755,786,Rusty Pace,28,M,Swedish,929958,3
2756,430,Kym Clarke,65,F,Ethiopian,754475,2
2757,169,Ali Robinson,52,M,English,358067,4
2758,142,Regenia Whitehead,61,F,Uruguayan,202580,2
2759,422,Fredrick Fleming,60,M,Cambodian,840594,4
2760,397,Gwenda Moody,48,F,Ecuadorian,160883,1
2761,579,Maurice Gay,37,M,German,187968,0
2762,67,Tyler Lancaster,46,F,Estonian,372752,0
2763,283,Tracey Garrett,18,M,German,962671,3
2764,557,Luvenia Dorsey,43,F,Ecuadorian,118954,1
2765,89,Mac Carroll,61,M,Portuguese,797238,0
2766,194,Garnett Salazar,18,F,Uruguayan,519630,1
2767,609,Horace Simpson,65,M,English,959338,3
2768,911,Ute Ballard,21,F,Swiss,122098,2
2769,38,Jae Johnston,59,M,Argentinian,610014,2
2770,265,Edris Bowen,58,F,Ethiopian,959688,2
2771,401,Deangelo Price,64,M,Bolivian,489103,1
2772,503,Fleta Yates,60,F,Venezuelan,71441,2
2773,385,Cleo Byers,62,M,Colombian,566366,1
2774,146,Myesha Rose,28,F,Russian,351841,1
2775,435,Parker Lee,61,M,Polish,431113,1
2776,422,Shella Goodman,60,F,British,6748,2
2777,221,Sammie Goodwin,65,M,Colombian,607142,0
2778,611,Danyel Wall,63,F,Irish,266889,0
2779,919,Norbert Dominguez,38,M,British,652386,2
2780,595,Jeanelle Little,45,F,Greek,394352,2
2781,367,Marty Reeves,33,M,Finnish,266155,5
2782,646,Demetrius Page,26,F,Bolivian,902184,1
2783,498,Zachariah Simmons,40,M,Japanese,616586,1
2784,151,Arlinda Diaz,69,F,Puerto Rican,801487,2
2785,492,Dominique Rivera,69,M,Greek,84942,3
2786,32,Stefania Herman,46,F,Ecuadorian,886274,2
2787,961,Ignacio Good,70,M,Afghan,517644,0
2788,437,Shemeka Swanson,23,F,Spanish,462017,1
2789,886,Delbert Molina,47,M,Ecuadorian,183170,2
2790,506,Yoshie Valdez,49,F,Swedish,261569,2
2791,624,Valentine Nieves,57,M,Cameroonian,745374,3
2792,812,Enda Vazquez,26,F,Estonian,517057,1
2793,588,Harvey Dunlap,28,M,Salvadorian,629698,2
2794,630,Tonda Sexton,68,F,Australian,151184,3
2795,82,Carlo Hewitt,46,M,Puerto Rican,125291,0
2796,347,Ming Buck,69,F,Polish,414539,1
2797,358,Gabriel Mack,42,M,Venezuelan,979083,5
2798,161,Tenesha Jacobson,37,F,English,58094,2
2799,351,Porter Boyle,58,M,Cameroonian,831635,1
2800,134,Alaine Middleton,51,F,Irish,170409,3
2801,763,Dino Marquez,68,M,Canadian,69167,5
2802,496,Katia Hines,55,F,Jordanian,650943,2
2803,228,Caleb Mcfarland,32,M,Spanish,927571,2
2804,974,Kattie Burgess,30,F,German,119502,4
2805,466,Fritz Hewitt,20,M,Guatemalan,915250,0
2806,471,Danyel Daniel,26,F,Argentinian,726720,3
2807,749,Otto Lane,37,M,Afghan,746463,3
2808,553,Tameika Walker,19,F,Greek,632992,4
2809,143,Brice Ross,47,M,Irish,278009,3
2810,674,Delana Sims,34,F,Cuban,364242,0
2811,506,Jarod Singleton,30,M,Estonian,582894,2
2812,515,Maia Salinas,65,F,Danish,241297,0
2813,766,Hershel Shannon,22,M,Belgian,506079,4
2814,539,Hedy Knox,47,F,Guatemalan,93653,3
2815,709,Micah Branch,43,M,Argentinian,776265,3
2816,184,Lillia Charles,56,F,Salvadorian,76700,4
2817,511,Doyle Love,29,M,Bolivian,695528,4
2818,638,Priscila Jensen,29,F,Greek,697113,1
2819,80,Dino Collins,40,M,Uruguayan,296275,4
2820,658,Chara Kirkland,57,F,German,360224,0
2821,171,Ken Eaton,32,M,Spanish,222298,5
2822,180,Emerita Clements,51,F,Ethiopian,999068,3
2823,313,Cory England,48,M,Saudi,157484,4
2824,583,Vashti Mcdaniel,25,F,Canadian,782231,1
2825,596,Barrett Rollins,42,M,Guatemalan,349888,2
2826,73,Danille Roberts,70,F,Estonian,773796,5
2827,255,Enrique Mcgee,44,M,Puerto Rican,607008,4
2828,20,Serafina Maddox,34,F,Italian,179620,3
2829,264,Nicholas Spencer,69,M,Finnish,365710,0
2830,219,Nancey Gallagher,53,F,Finnish,27035,5
2831,285,Vincenzo Hunter,50,M,Italian,152820,0
2832,426,Shanti Henderson,30,F,Latvian,322925,4
2833,486,Kirk Kerr,65,M,Cuban,227467,2
2834,931,Garnett Barnett,55,F,Ecuadorian,188522,0
2835,719,Ike Abbott,29,M,British,623495,1
2836,175,Shavonda Mcneil,53,F,Israeli,38361,3
2837,914,Silas O'neill,19,M,Greek,120440,2
2838,940,Eulah Wiley,33,F,Cambodian,774686,4
2839,139,Sid Brady,46,M,Dominican,370495,4
2840,158,Krysta Madden,37,F,Cambodian,62292,3
2841,190,Jerrell Donaldson,55,M,Finnish,734658,2
2842,215,Beckie Hughes,38,F,Cameroonian,243746,0
2843,709,Tobias Eaton,39,M,Romanian,944459,1
2844,474,Rana Mooney,58,F,Belgian,557909,3
2845,769,Walton Riggs,46,M,Romanian,967609,5
2846,175,Zada Wells,41,F,Italian,456400,2
2847,148,Jamey May,45,M,Cuban,386150,1
2848,152,Lashandra Alford,48,F,Afghan,553439,5
2849,176,Elwood Hamilton,25,M,Latvian,734087,4
2850,868,Julene Parks,31,F,Estonian,380354,1
2851,408,Milford Dyer,42,M,Uruguayan,761346,3
2852,72,Yuriko Olson,34,F,French,233075,0
2853,932,Christopher Merrill,26,M,Dominican,821375,5
2854,943,Marisha Poole,41,F,Swiss,111634,0
2855,362,Vito Mcdonald,65,M,Spanish,85293,0
2856,44,Lory Fry,58,F,Mexican,336745,0
2857,990,Cory Dodson,25,M,Latvian,997557,2
2858,217,Lynna Pate,51,F,Chilean,966629,5
2859,972,Hans Carpenter,51,M,Saudi,968318,5
2860,615,Janae Reid,18,F,Canadian,519678,0
2861,488,Tory Dominguez,19,M,Taiwanese,207050,0
2862,555,Shani Leblanc,64,F,Italian,241115,2
2863,553,Byron Hester,38,M,Afghan,59598,1
2864,33,Roselee Sharp,62,F,Salvadorian,708309,2
2865,964,Werner Rivera,70,M,Italian,260106,2
2866,903,Claudie Waller,31,F,Estonian,481300,5
2867,549,Alex Molina,58,M,Swedish,447895,0
2868,602,Debbra Leon,44,F,Australian,934618,1
2869,506,Edgar Dominguez,69,M,Chilean,4218,0
2870,197,Huong Haley,62,F,German,890584,2
2871,504,Noble Mcguire,37,M,Costa Rican,699300,1
2872,902,Romana Benjamin,22,F,British,433869,1
2873,544,Russell Mcfarland,59,M,Swedish,120005,0
2874,693,Margeret Joyce,47,F,Ethiopian,279910,3
2875,24,Cordell Briggs,53,M,Finnish,503685,1
2876,148,Bula Simmons,36,F,Bolivian,910015,1
2877,603,Santo Abbott,56,M,Polish,640550,4
2878,152,Felisa Vasquez,60,F,Argentinian,367327,3
2879,668,Roland Watkins,55,M,Irish,572024,4
2880,890,Krissy Clements,67,F,Polish,483337,1
2881,628,Clay Christian,27,M,Salvadorian,380555,5
2882,382,Shira Wooten,40,F,Japanese,979844,4
2883,951,Irwin Hebert,22,M,Ethiopian,14965,3
2884,736,Mike Harding,35,F,Bolivian,858712,1
2885,733,Jamar Sosa,60,M,Chilean,646876,0
2886,213,Sharell Donovan,42,F,Italian,546772,4
2887,762,Alphonse Barnes,48,M,Cameroonian,211691,2
2888,156,September Booth,38,F,Brazilian,641859,2
2889,519,Jasper Fowler,37,M,Iranian,974528,5
2890,761,Willena Ingram,28,F,Swedish,931021,3
2891,908,Stanley Carroll,29,M,Chilean,978549,1
2892,320,Leena Cobb,22,F,Jordanian,559283,4
2893,787,Vincenzo Farrell,48,M,Uruguayan,455269,4
2894,767,Zana Olsen,30,F,Chinese,388326,5
2895,863,Hayden Dominguez,50,M,Canadian,324435,0
2896,74,Ha Huffman,24,F,French,898415,0
2897,870,Isaias Gonzales,53,M,British,446113,5
2898,971,Jack Bolton,38,F,Cameroonian,630899,3
2899,335,Eloy Mendez,40,M,Latvian,468827,0
2900,54,Signe Schwartz,30,F,Portuguese,513642,2
2901,930,German Fisher,34,M,British,987752,0
2902,879,Yasuko Gibbs,23,F,Costa Rican,68803,0
2903,469,Merlin Cotton,20,M,Egyptian,696776,2
2904,211,Naida Mcmahon,44,F,English,602277,5
2905,462,Claud Ortega,31,M,Australian,870756,3
2906,334,Theola Lee,66,F,Dominican,49453,0
2907,841,Nathan Stark,51,M,Afghan,290686,5
2908,280,Ozie Acosta,36,F,Costa Rican,292732,2
2909,887,Brice Kane,61,M,Romanian,339682,2
2910,461,Elicia Cotton,68,F,Polish,729280,2
2911,352,Alec Hamilton,44,M,Cameroonian,891292,3
2912,847,Chasidy Albert,48,F,Iranian,168795,5
2913,213,Faustino Mayo,26,M,British,761611,3
2914,84,Elois Hayden,52,F,Finnish,26174,1
2915,795,Hyman Thompson,50,M,Salvadorian,643851,2
2916,56,Gia Hudson,37,F,Finnish,923282,5
2917,159,Zachery Everett,46,M,Estonian,883121,0
2918,250,Maisha Goodman,54,F,Cameroonian,206313,5
2919,457,Otto Houston,47,M,Ethiopian,579028,2
2920,927,Wendie Best,44,F,Chilean,911107,0
2921,439,Elton Clemons,66,M,Dominican,746787,4
2922,130,Doloris Ratliff,38,F,Uruguayan,111903,1
2923,954,Travis Emerson,55,M,Afghan,37513,0
2924,541,Sina Leblanc,60,F,Australian,620251,2
2925,39,Hubert Terry,62,M,Saudi,543382,3
2926,163,Leonarda Mejia,26,F,Egyptian,15920,1
2927,944,Chance Sears,35,M,British,90475,3
2928,367,Dagmar Bolton,26,F,Colombian,578751,2
2929,355,Freddy Koch,21,M,Australian,854680,1
2930,479,Tinisha Clay,54,F,Irish,473573,1
2931,739,Loren Sawyer,49,M,Latvian,233257,0
2932,630,Ellamae Gillespie,70,F,Mexican,713498,5
2933,592,Ray Cobb,47,M,Bolivian,693185,3
2934,690,Margert Stephenson,52,F,Cameroonian,759536,5
2935,305,Elijah Hubbard,36,M,German,119913,1
2936,133,Maryland Reilly,24,F,Swedish,939350,2
2937,453,Gale Whitfield,26,M,Belgian,753700,1
2938,427,Angelika Cleveland,60,F,Chilean,536505,1
2939,849,Willy Gallagher,70,M,French,333525,3
2940,190,Blondell Downs,18,F,Portuguese,570496,0
2941,21,Gary Hogan,68,M,Puerto Rican,672001,3
2942,251,Huong Vargas,21,F,Chilean,499400,1
2943,257,Norberto Howell,65,M,Canadian,828687,3
2944,395,Raisa Brown,60,F,French,401613,4
2945,68,Brice Avery,70,M,Latvian,211527,2
2946,625,Xenia Scott,34,F,Chinese,296623,4
2947,680,Sol Rhodes,58,M,Ecuadorian,154929,2
2948,868,Melida Adkins,36,F,German,186744,3
2949,608,Allan Quinn,26,M,Cambodian,28986,4
2950,957,Altha Garrison,49,F,Latvian,868539,3
2951,82,Ernie Mccarty,50,M,Ukrainian,118866,5
2952,46,Sandie Molina,44,F,Mexican,834026,2
2953,902,Miles Reed,30,M,Argentinian,575815,3
2954,456,Carlyn Pope,50,F,Puerto Rican,848823,0
2955,114,Herb Sims,31,M,Danish,998086,4
2956,803,Fairy Blackwell,64,F,Finnish,781486,1
2957,800,Gale Alvarado,52,M,Portuguese,26257,2
2958,635,Tifany Cleveland,22,F,Taiwanese,808154,2
2959,115,Brain Henderson,27,M,Russian,309652,5
2960,530,Juliane Bradshaw,67,F,Bolivian,298902,1
2961,935,Abe Bean,53,M,Uruguayan,253781,3
2962,626,Julieann Freeman,27,F,Bolivian,307565,1
2963,80,Aron Cooke,42,M,French,27100,5
2964,749,Thora Barber,31,F,Chinese,314742,1
2965,81,Ismael Lester,56,M,Dominican,491779,1
2966,262,Cleora Benson,49,F,Romanian,842034,4
2967,938,Tristan Martinez,42,M,Danish,990301,4
2968,261,Yuko Austin,65,F,Romanian,129683,3
2969,232,Devon Nguyen,61,M,Brazilian,787843,3
2970,227,Ettie Bishop,34,F,Chinese,520127,1
2971,432,Arthur Murray,44,M,Jordanian,310773,2
2972,260,Yolando Vasquez,37,F,Ukrainian,504177,2
2973,855,Clifford Nichols,30,M,Italian,753019,1
2974,230,Signe Small,39,F,Spanish,253642,3
2975,16,Marty Hewitt,23,M,Costa Rican,510292,0
2976,945,Shera Williamson,60,F,Swedish,314333,1
2977,408,Ethan Medina,66,M,Israeli,316227,0
2978,425,Silva Colon,59,F,Mexican,408311,1
2979,386,Hoyt Leblanc,54,M,Portuguese,901639,1
2980,882,Lory Terrell,69,F,Cuban,715771,4
2981,414,Darron Horne,29,M,Chilean,305939,5
2982,353,Brigida Lyons,35,F,Dutch,598646,1
2983,565,Arnoldo Roman,34,M,Latvian,476627,4
2984,525,Madelene Reid,67,F,Irish,343857,0
2985,91,Ken Bullock,68,M,Venezuelan,355980,3
2986,393,Chere Boyle,26,F,Taiwanese,484851,4
2987,193,Tyree Emerson,49,M,Ukrainian,593912,0
2988,572,Myesha Burke,46,F,Australian,972560,4
2989,72,Palmer Bright,28,M,Saudi,674519,1
2990,880,Macy Kirby,45,F,Costa Rican,213581,4
2991,738,Teodoro Palmer,53,M,Dominican,934569,1
2992,734,Lanie Estrada,45,F,Uruguayan,869550,2
2993,680,Claude Kim,59,M,Swiss,157287,0
2994,583,Daina Fletcher,41,F,Ecuadorian,873002,0
2995,940,Allan Mccray,44,M,Russian,430635,5
2996,65,Kiera Shields,48,F,Dominican,32135,3
2997,329,Augustine Finley,70,M,Egyptian,983517,1
2998,245,Shanel Carver,63,F,Salvadorian,678861,2
2999,792,Maximo Guthrie,29,M,Dominican,676227,2
3000,383,Concha Gay,60,F,Spanish,110927,2
3001,489,Rhett Rivera,22,M,German,304388,5
3002,827,Lavonna Jackson,43,F,Greek,154449,2
3003,57,Keenan Cruz,66,M,Ecuadorian,768355,3
3004,505,Karey Hodge,55,F,Estonian,283570,0
3005,160,Alvaro Franks,36,M,Portuguese,404927,1
3006,250,Willia Gill,20,F,Saudi,753329,1
3007,790,Hank Sexton,59,M,English,705119,3
3008,187,Toi Waller,59,F,British,612622,5
3009,679,Tracey Adams,26,M,Colombian,399455,0
3010,713,Dorie Stanton,24,F,Greek,425261,0
3011,252,Santo Mclaughlin,36,M,Ecuadorian,617670,4
3012,335,Alisia Potter,44,F,Brazilian,381432,1
3013,834,Horacio Howe,37,M,Spanish,397654,2
3014,967,Chung Roy,46,F,Romanian,648789,4
3015,44,Korey Love,56,M,Dutch,912004,2
3016,300,Khalilah Crosby,68,F,Greek,792309,5
3017,748,Williams Travis,64,M,Salvadorian,195735,2
3018,984,Jackqueline Henry,34,F,Ecuadorian,781243,2
3019,154,Mike Payne,54,M,Venezuelan,16889,3
3020,212,Shiloh Gamble,43,F,Venezuelan,227031,2
3021,998,Jere Boyd,52,M,Estonian,468304,5
3022,26,Alysha England,38,F,Venezuelan,235221,2
3023,129,Ariel Roach,64,M,Uruguayan,184421,0
3024,902,Shakita Cross,46,F,Italian,332265,0
3025,935,Garth Ward,62,M,Italian,996886,2
3026,408,Maryland Mccarthy,53,F,Cuban,547598,1
3027,413,Francis Henry,61,M,Ecuadorian,239947,5
3028,522,Marilou Gentry,21,F,Japanese,238784,4
3029,416,Cole Nunez,55,M,Swiss,226874,1
3030,580,Xochitl Hyde,67,F,Cameroonian,650471,2
3031,880,Carol Ortiz,43,M,Taiwanese,652954,2
3032,380,Roseline Horn,21,F,Russian,675436,1
3033,298,Xavier Dudley,52,M,Ecuadorian,265895,0
3034,944,Jessenia Clark,28,F,Jordanian,906855,4
3035,105,Louie William,31,M,Cameroonian,852287,1
3036,985,Andera Vazquez,42,F,Jordanian,857413,0
3037,389,Cole Lara,32,M,Cuban,792772,4
3038,866,Tashia Webster,37,F,Iranian,222341,5
3039,26,Eddy Greer,21,M,Russian,207938,5
3040,877,Maragaret Kim,47,F,Bolivian,472857,5
3041,149,Vito Campbell,23,M,Afghan,246466,5
3042,316,Monet Francis,63,F,German,865465,3
3043,454,Rey Ballard,55,M,English,984788,1
3044,132,Cinderella Padilla,32,F,Mexican,629332,1
3045,910,Shirley Hayden,48,M,Swedish,338002,0
3046,980,Annita Stewart,42,F,Australian,654677,4
3047,357,Wally Oliver,55,M,Canadian,314495,2
3048,868,Trang Stephens,45,F,Saudi,905569,2
3049,426,Elbert Jarvis,51,M,Chilean,574331,3
3050,696,Mariko Pittman,29,F,British,80716,0
3051,274,Wilford Singleton,35,M,Argentinian,814169,3
3052,153,Delta Kirkland,70,F,Ethiopian,797710,0
3053,602,Everett Wooten,68,M,Greek,73057,4
3054,413,Lynna Foley,45,F,Chinese,162616,1
3055,765,Lupe Mcclure,24,M,English,12922,5
3056,503,Carletta Austin,18,F,Latvian,409560,5
3057,797,Lee Travis,18,M,Belgian,675644,2
3058,933,Lynsey Simon,37,F,Afghan,671369,5
3059,581,Jason Mckenzie,69,M,Jordanian,175104,5
3060,407,Yaeko Russo,51,F,Portuguese,963941,5
3061,879,Leigh Mosley,39,M,Ecuadorian,828150,0
3062,388,Shawnna Frost,46,F,Salvadorian,878066,2
3063,656,Willis Sampson,65,M,Bolivian,613643,2
3064,363,Mckenzie Bush,26,F,Israeli,354956,0
3065,850,Bruce Sanford,28,M,Danish,755861,1
3066,453,Maragret Kelly,24,F,German,914076,0
3067,218,Bernie Gould,46,M,Venezuelan,25362,2
3068,687,Jeanene Carter,65,F,Estonian,4912,1
3069,864,Broderick Hatfield,64,M,Taiwanese,649670,5
3070,919,Evelyne Moses,54,F,Irish,975113,2
3071,262,Alan Irwin,59,M,Jordanian,21854,0
3072,723,Antonetta Huffman,47,F,Puerto Rican,595793,5
3073,500,Joesph Gross,36,M,Estonian,502184,3
3074,581,Donnetta Jackson,19,F,Costa Rican,883735,3
3075,438,Jerrell Richards,19,M,Canadian,907876,3
3076,954,Jackeline Jennings,47,F,Japanese,825891,0
3077,418,Phil Anderson,63,M,German,232474,0
3078,983,Reena Shepard,33,F,Cameroonian,104779,4
3079,150,Edmund Cochran,34,M,Egyptian,650146,5
3080,861,Karena Hood,52,F,Argentinian,457751,0
3081,364,Mac Wagner,66,M,Mexican,588057,4
3082,318,Jason Vasquez,66,F,English,512207,1
3083,961,Cornelius Beach,67,M,Danish,18822,0
3084,104,Maryland Alvarado,47,F,Egyptian,5424,4
3085,714,Gale Terry,50,M,Spanish,289013,0
3086,798,Luise Levine,19,F,Belgian,294096,0
3087,424,Santos George,57,M,Greek,929993,0
3088,26,Cher Hernandez,21,F,British,987094,4
3089,152,Dannie Hurley,50,M,Estonian,13322,1
3090,172,Ngoc Blackburn,36,F,French,888564,4
3091,600,Trent Livingston,20,M,Taiwanese,63298,2
3092,808,Ileen Wolfe,48,F,Uruguayan,654157,0
3093,328,Cameron Fischer,65,M,Argentinian,676252,5
3094,859,Verena York,41,F,Australian,756515,5
3095,301,Dong Norman,23,M,Ethiopian,391615,4
3096,577,Somer Dorsey,50,F,Taiwanese,814534,5
3097,98,Florentino Turner,24,M,Greek,343611,2
3098,161,Kerstin Rios,47,F,British,548291,3
3099,944,Antony Potter,30,M,Canadian,283679,4
3100,551,Kiyoko Rush,21,F,Estonian,628397,3
3101,722,Jere Larson,56,M,Chilean,295372,5
3102,812,Sage Young,41,F,Venezuelan,828513,1
3103,278,Hubert Dickson,49,M,Greek,616711,3
3104,385,Lieselotte Barnes,63,F,Salvadorian,219150,3
3105,205,Rob Dennis,23,M,Chilean,649389,2
3106,987,Tajuana Francis,43,F,Belgian,869737,2
3107,867,Moshe Romero,27,M,Dominican,196196,3
3108,832,Rana Owen,36,F,French,12852,1
3109,914,Cecil Lindsay,60,M,Swedish,452445,0
3110,868,Bronwyn Craft,51,F,Japanese,496998,0
3111,254,Seymour Clarke,26,M,Latvian,23736,0
3112,640,Elfrieda Hammond,41,F,Spanish,219411,2
3113,232,Francesco Guerra,42,M,Cameroonian,957795,5
3114,256,Sacha Perkins,23,F,Costa Rican,443504,5
3115,540,Will Snyder,28,M,Salvadorian,578424,5
3116,430,Youlanda Jacobson,67,F,Israeli,233485,4
3117,678,Denis Holloway,45,M,Ecuadorian,580947,3
3118,244,Oliva Marsh,31,F,Cambodian,930246,0
3119,577,Jordon Buck,56,M,German,860250,1
3120,595,Emelina Morrison,33,F,Ukrainian,42946,4
3121,820,Garrett Stone,46,M,Australian,344048,1
3122,979,Ardell French,46,F,Canadian,791270,5
3123,176,Damian Holcomb,65,M,Costa Rican,394559,0
3124,912,Dahlia Christian,36,F,English,898280,3
3125,944,Ron Houston,38,M,Danish,26902,3
3126,152,Christinia Daniel,18,F,Guatemalan,279232,2
3127,784,Delmar Wall,67,M,Jordanian,790006,4
3128,165,Margy Rosario,61,F,Chilean,193575,1
3129,18,Garland Flores,24,M,Mexican,8008,1
3130,343,Caterina Sandoval,62,F,Ecuadorian,808132,1
3131,172,Edmund Banks,68,M,Bolivian,980594,0
3132,780,Teodora Salinas,58,F,Portuguese,182126,0
3133,819,Forrest Velez,61,M,Mexican,645635,4
3134,96,Clarita Golden,45,F,Ecuadorian,274605,5
3135,44,Glen Landry,64,M,Russian,69192,5
3136,473,Liberty Navarro,20,F,Costa Rican,210940,0
3137,135,Williams Henry,26,M,French,157497,1
3138,444,Son Mack,32,F,Taiwanese,941332,2
3139,966,Oren Pruitt,23,M,Iranian,297809,5
3140,774,Robena Forbes,33,F,English,689694,1
